time,precipitation,temperature,irradiance_surface,irradiance_toa,snowfall,snow_mass,cloud_cover,air_density
2018-05-14 19:00:00,0.0026,11.544,7.1898,19.5259,0.0015,0.1132,0.2793,1.144
2018-05-14 20:00:00,0.0025,10.245,0,0,0.0016,0.1145,0.295,1.1495
2018-05-14 21:00:00,0.0023,9.432,0,0,0.0014,0.1158,0.3095,1.1534
2018-05-14 22:00:00,0.0021,8.812,0,0,0.0013,0.117,0.321,1.156
2018-05-14 23:00:00,0.002,8.25,0,0,0.0011,0.118,0.301,1.1582
2018-05-15 00:00:00,0.0019,7.688,0,0,0.001,0.1189,0.2593,1.1602
2018-05-15 01:00:00,0.0019,7.192,0,0,0.001,0.1196,0.217,1.1618
2018-05-15 02:00:00,0.002,6.754,0,0,0.001,0.1201,0.2052,1.1634
2018-05-15 03:00:00,0.0023,6.347,0,0,0.0011,0.1206,0.2262,1.165
2018-05-15 04:00:00,0.0026,5.959,0.2414,0.9973,0.0012,0.121,0.2409,1.1667
2018-05-15 05:00:00,0.0026,6.279,43.5302,98.2028,0.0011,0.121,0.2318,1.168
2018-05-15 06:00:00,0.0024,8.482,204.0646,339.9707,0.001,0.1183,0.1757,1.1661
2018-05-15 07:00:00,0.0025,11.066,401.3743,585.038,0.0011,0.1122,0.1283,1.1587
2018-05-15 08:00:00,0.0026,13.786,592.1253,809.2393,0.0014,0.1037,0.0894,1.1497
2018-05-15 09:00:00,0.0025,15.936,755.3332,997.089,0.0014,0.0939,0.0684,1.1426
2018-05-15 10:00:00,0.0027,17.549,875.3231,1135.8048,0.0015,0.0834,0.0592,1.137
2018-05-15 11:00:00,0.0029,18.821,948.4049,1215.9567,0.0013,0.0728,0.0539,1.1321
2018-05-15 12:00:00,0.0026,19.755,963.6802,1232.077,0.0011,0.0631,0.0508,1.1279
2018-05-15 13:00:00,0.0025,20.317,920.0225,1183.1124,0.001,0.0553,0.0556,1.1247
2018-05-15 14:00:00,0.0024,20.458,818.4624,1072.3973,8e-04,0.0495,0.0683,1.1226
2018-05-15 15:00:00,0.0021,20.229,670.3816,907.498,7e-04,0.0455,0.0896,1.1215
2018-05-15 16:00:00,0.0015,19.626,488.2514,699.6833,6e-04,0.0431,0.1124,1.1215
2018-05-15 17:00:00,0.0011,18.543,294.005,463.1264,4e-04,0.0419,0.125,1.1231
2018-05-15 18:00:00,0.0035,16.533,112.6397,213.9659,0.0015,0.0421,0.1299,1.1266
2018-05-15 19:00:00,0.003,13.824,7.4304,20.8603,0,0.0424,0.132,1.1321
2018-05-15 20:00:00,0.0034,12.55,0,0,0,0.0419,0.1375,1.1378
2018-05-15 21:00:00,0.0043,11.655,0,0,0,0.0412,0.1488,1.1424
2018-05-15 22:00:00,0.0055,10.85,0,0,0,0.0404,0.1587,1.1458
2018-05-15 23:00:00,0.0062,10.154,0,0,0,0.0395,0.1756,1.1486
2018-05-16 00:00:00,0.0062,9.565,0,0,0,0.0388,0.1981,1.1508
2018-05-16 01:00:00,0.0064,9.073,0,0,0,0.038,0.2137,1.1528
2018-05-16 02:00:00,0.0066,8.65,0,0,0,0.0373,0.2329,1.1546
2018-05-16 03:00:00,0.0067,8.273,0,0,0,0.0367,0.2404,1.1559
2018-05-16 04:00:00,0.0059,7.944,0.2793,1.1519,0,0.0362,0.2441,1.1569
2018-05-16 05:00:00,0.005,8.306,41.8855,101.201,0,0.0355,0.2432,1.1576
2018-05-16 06:00:00,0.0033,10.375,194.6224,343.0861,0,0.034,0.1794,1.1551
2018-05-16 07:00:00,0.0021,12.982,394.3649,587.7045,0,0.0315,0.1301,1.1473
2018-05-16 08:00:00,0.0018,15.691,587.335,811.491,0,0.0278,0.0903,1.1385
2018-05-16 09:00:00,0.0023,17.88,756.6678,999.0032,0,0.0231,0.0608,1.1315
2018-05-16 10:00:00,0.0035,19.481,880.7451,1137.4582,0,0.018,0.0477,1.1262
2018-05-16 11:00:00,0.0055,20.635,950.7169,1217.4614,0,0.0133,0.0502,1.1219
2018-05-16 12:00:00,0.0081,21.426,961.9181,1233.546,0,0.0096,0.0538,1.1183
2018-05-16 13:00:00,0.0095,21.854,912.3262,1184.6841,0,0.007,0.0607,1.1156
2018-05-16 14:00:00,0.0137,21.925,811.0894,1074.1566,0,0.0052,0.0672,1.1138
2018-05-16 15:00:00,0.0126,21.666,667.5439,909.5599,0,0.0041,0.0851,1.1129
2018-05-16 16:00:00,0.0057,21.041,488.8707,702.1286,0,0.0034,0.1162,1.113
2018-05-16 17:00:00,0.0035,19.972,293.1006,465.9909,0,0.003,0.1564,1.1145
2018-05-16 18:00:00,3e-04,17.973,111.6345,217.28,0,0.0028,0.1792,1.1178
2018-05-16 19:00:00,2e-04,15.191,7.681,22.2198,0,0.0028,0.1849,1.1231
2018-05-16 20:00:00,2e-04,13.826,0,0,0,0.0027,0.1859,1.1288
2018-05-16 21:00:00,2e-04,12.864,0,0,0,0.0027,0.19,1.1335
2018-05-16 22:00:00,2e-04,12.106,0,0,0,0.0026,0.2068,1.137
2018-05-16 23:00:00,3e-04,11.454,0,0,0,0.0026,0.2191,1.1397
2018-05-17 00:00:00,4e-04,10.869,0,0,0,0.0026,0.2303,1.1419
2018-05-17 01:00:00,0.001,10.364,0,0,0,0.0025,0.2468,1.1436
2018-05-17 02:00:00,0.0024,9.947,0,0,0,0.0025,0.2637,1.145
2018-05-17 03:00:00,0.0035,9.539,0,0,0,0.0025,0.27,1.1465
2018-05-17 04:00:00,0.0025,9.136,0.2938,1.321,0,0.0025,0.2676,1.1478
2018-05-17 05:00:00,0.0018,9.436,42.436,104.166,0,0.0024,0.2559,1.1487
2018-05-17 06:00:00,0.0019,11.702,194.4104,346.1171,0,0.0023,0.2382,1.1471
2018-05-17 07:00:00,0.0023,14.252,385.4497,590.2929,0,0.0021,0.2296,1.1399
2018-05-17 08:00:00,0.0028,16.842,570.0251,813.6876,0,0.0018,0.2278,1.1317
2018-05-17 09:00:00,0.0031,18.713,721.9829,1000.8612,0,0.0014,0.229,1.126
2018-05-17 10:00:00,0.0071,20.055,831.2631,1139.0808,0,0.001,0.2528,1.1219
2018-05-17 11:00:00,0.0109,20.995,890.0735,1218.9241,0,7e-04,0.287,1.1185
2018-05-17 12:00:00,0.0147,21.556,887.2426,1234.9674,0,5e-04,0.3111,1.1161
2018-05-17 13:00:00,0.0158,21.727,821.5103,1186.1749,0,4e-04,0.3393,1.1145
2018-05-17 14:00:00,0.0173,21.523,704.4397,1075.8442,0,3e-04,0.3684,1.1139
2018-05-17 15:00:00,0.0199,21.03,552.6952,911.5595,0,2e-04,0.4051,1.1141
2018-05-17 16:00:00,0.0204,20.275,385.7196,704.4908,0,2e-04,0.452,1.1152
2018-05-17 17:00:00,0.0219,19.225,222.8404,468.7807,0,1e-04,0.4891,1.1173
2018-05-17 18:00:00,0.0469,17.6,84.1046,220.5092,0,1e-04,0.4957,1.1206
2018-05-17 19:00:00,0.0489,15.484,6.6042,23.6027,0,1e-04,0.4937,1.1253
2018-05-17 20:00:00,0.0522,14.364,0,0,0,1e-04,0.4977,1.1301
2018-05-17 21:00:00,0.0575,13.586,0,0,0,1e-04,0.4843,1.1339
2018-05-17 22:00:00,0.0675,12.902,0,0,0,1e-04,0.4608,1.1368
2018-05-17 23:00:00,0.0824,12.329,0,0,0,1e-04,0.4472,1.1389
2018-05-18 00:00:00,0.0911,11.846,0,0,0,1e-04,0.4382,1.1406
2018-05-18 01:00:00,0.0876,11.437,0,0,0,1e-04,0.4448,1.1421
2018-05-18 02:00:00,0.0756,11.08,0,0,0,1e-04,0.4533,1.1434
2018-05-18 03:00:00,0.0706,10.793,0,0,0,1e-04,0.4785,1.1446
2018-05-18 04:00:00,0.0745,10.579,0.2793,1.5047,0,1e-04,0.504,1.1456
2018-05-18 05:00:00,0.0773,10.889,31.8724,107.0917,0,1e-04,0.5191,1.1464
2018-05-18 06:00:00,0.074,12.326,142.2352,349.0732,0,1e-04,0.5037,1.1451
2018-05-18 07:00:00,0.0724,14.021,291.8004,592.8239,0,1e-04,0.4687,1.1406
2018-05-18 08:00:00,0.0909,15.796,451.6667,815.8222,0,0,0.4225,1.1356
2018-05-18 09:00:00,0.1123,17.305,586.3598,1002.6247,0,0,0.4001,1.1313
2018-05-18 10:00:00,0.1473,18.504,685.0637,1140.5854,0,0,0.4091,1.1276
2018-05-18 11:00:00,0.1795,19.307,716.0387,1220.3003,0,0,0.445,1.1245
2018-05-18 12:00:00,0.1948,19.68,686.6287,1236.3457,0,0,0.4835,1.1224
2018-05-18 13:00:00,0.1945,19.708,616.3609,1187.6119,0,0,0.5329,1.1212
2018-05-18 14:00:00,0.1889,19.453,513.9863,1077.4978,0,0,0.5786,1.1209
2018-05-18 15:00:00,0.1711,19.05,403.1467,913.4921,0,0,0.615,1.1211
2018-05-18 16:00:00,0.1286,18.542,288.9982,706.7827,0,0,0.6411,1.1217
2018-05-18 17:00:00,0.0766,17.842,175.7197,471.488,0,0,0.646,1.1229
2018-05-18 18:00:00,0.0358,16.652,72.3304,223.6562,0,0,0.6064,1.1252
2018-05-18 19:00:00,0.0265,14.876,6.5332,25.0039,0,0,0.5576,1.1285
2018-05-18 20:00:00,0.0196,13.9,0,0,0,0,0.5067,1.1321
2018-05-18 21:00:00,0.0186,13.24,0,0,0,0,0.475,1.1349
2018-05-18 22:00:00,0.0175,12.69,0,0,0,0,0.4523,1.137
2018-05-18 23:00:00,0.0174,12.212,0,0,0,0,0.4459,1.1386
2018-05-19 00:00:00,0.0171,11.788,0,0,0,0,0.4605,1.1399
2018-05-19 01:00:00,0.0168,11.435,0,0,0,0,0.4878,1.141
2018-05-19 02:00:00,0.0158,11.132,0,0,0,0,0.5078,1.142
2018-05-19 03:00:00,0.0143,10.889,0,0,0,0,0.5218,1.143
2018-05-19 04:00:00,0.0126,10.63,0.4092,1.703,0,0,0.5213,1.1441
2018-05-19 05:00:00,0.0121,11.01,39.1015,109.9766,0,0,0.5074,1.1451
2018-05-19 06:00:00,0.0117,12.811,170.5753,351.9446,0,0,0.4456,1.1439
2018-05-19 07:00:00,0.0336,14.936,353.8126,595.2733,0,0,0.363,1.1382
2018-05-19 08:00:00,0.0736,17.204,545.8301,817.8648,0,0,0.3244,1.1316
2018-05-19 09:00:00,0.0765,18.869,686.5004,1004.372,0,0,0.3408,1.1268
2018-05-19 10:00:00,0.08,19.965,768.2669,1142.0829,0,0,0.3694,1.1233
2018-05-19 11:00:00,0.0865,20.671,803.1835,1221.6418,0,0,0.3874,1.1207
2018-05-19 12:00:00,0.0893,21.071,792.1903,1237.6502,0,0,0.406,1.1187
2018-05-19 13:00:00,0.093,21.199,740.1235,1189.0264,0,0,0.412,1.1174
2018-05-19 14:00:00,0.0957,21.039,646.1204,1079.0807,0,0,0.4252,1.1167
2018-05-19 15:00:00,0.0913,20.598,512.946,915.3579,0,0,0.4401,1.1167
2018-05-19 16:00:00,0.0772,19.939,364.5632,709.005,0,0,0.4689,1.1174
2018-05-19 17:00:00,0.0608,19.047,215.7306,474.1336,0,0,0.4784,1.1188
2018-05-19 18:00:00,0.0349,17.659,86.8423,226.7191,0,0,0.4623,1.1214
2018-05-19 19:00:00,0.0385,15.575,7.8725,26.4183,0,0,0.4522,1.1252
2018-05-19 20:00:00,0.0355,14.406,0,0,0,0,0.4382,1.1293
2018-05-19 21:00:00,0.0341,13.605,0,0,0,0,0.4297,1.1324
2018-05-19 22:00:00,0.033,12.986,0,0,0,0,0.4347,1.1347
2018-05-19 23:00:00,0.0337,12.443,0,0,0,0,0.4418,1.1365
2018-05-20 00:00:00,0.0363,11.938,0,0,0,0,0.4444,1.138
2018-05-20 01:00:00,0.04,11.48,0,0,0,0,0.4545,1.1393
2018-05-20 02:00:00,0.0413,11.093,0,0,0,0,0.467,1.1406
2018-05-20 03:00:00,0.0355,10.727,0,0,0,0,0.4904,1.1421
2018-05-20 04:00:00,0.0281,10.379,0.3884,1.9157,0,0,0.5202,1.1437
2018-05-20 05:00:00,0.024,10.686,37.1245,112.8106,0,0,0.5313,1.145
2018-05-20 06:00:00,0.0265,12.369,160.9951,354.7382,0,0,0.4864,1.144
2018-05-20 07:00:00,0.0502,14.337,325.1509,597.6589,0,0,0.4573,1.1385
2018-05-20 08:00:00,0.075,16.546,483.4494,819.8586,0,0,0.4488,1.1316
2018-05-20 09:00:00,0.0899,18.212,610.1063,1006.037,0,0,0.4593,1.1265
2018-05-20 10:00:00,0.1077,19.257,681.246,1143.5032,0,0,0.4868,1.123
2018-05-20 11:00:00,0.133,19.859,697.3211,1222.9253,0,0,0.5243,1.1205
2018-05-20 12:00:00,0.1517,20.094,664.7474,1238.8719,0,0,0.5502,1.1188
2018-05-20 13:00:00,0.1574,20.054,605.3788,1190.3325,0,0,0.5617,1.1178
2018-05-20 14:00:00,0.1534,19.794,521.2548,1080.6054,0,0,0.5796,1.1173
2018-05-20 15:00:00,0.135,19.375,417.3655,917.1466,0,0,0.6076,1.1173
2018-05-20 16:00:00,0.1025,18.811,300.6689,711.1573,0,0,0.6466,1.1177
2018-05-20 17:00:00,0.0629,18.066,181.4545,476.6834,0,0,0.6667,1.1188
2018-05-20 18:00:00,0.065,16.89,74.8472,229.6987,0,0,0.661,1.1208
2018-05-20 19:00:00,0.0713,15.122,7.5095,27.8441,0,0,0.6503,1.1238
2018-05-20 20:00:00,0.0686,14.144,0,0,0,0,0.6403,1.1271
2018-05-20 21:00:00,0.0629,13.489,0,0,0,0,0.6265,1.1296
2018-05-20 22:00:00,0.0576,12.942,0,0,0,0,0.6149,1.1314
2018-05-20 23:00:00,0.0536,12.5,0,0,0,0,0.6063,1.1328
2018-05-21 00:00:00,0.0458,12.127,0,0,0,0,0.606,1.1339
2018-05-21 01:00:00,0.0481,11.809,0,0,0,0,0.6053,1.1347
2018-05-21 02:00:00,0.0446,11.509,0,0,0,0,0.6001,1.1356
2018-05-21 03:00:00,0.0375,11.226,0,0,0,0,0.5947,1.1367
2018-05-21 04:00:00,0.032,10.945,0.3218,2.1425,0,0,0.6004,1.1378
2018-05-21 05:00:00,0.0314,11.233,36.1118,115.5978,0,0,0.6064,1.1389
2018-05-21 06:00:00,0.0358,12.833,152.5055,357.4498,0,0,0.5895,1.1381
2018-05-21 07:00:00,0.1183,14.745,310.5038,599.9552,0,0,0.5494,1.1328
2018-05-21 08:00:00,0.1936,16.549,455.3204,821.7732,0,0,0.5321,1.1276
2018-05-21 09:00:00,0.1834,17.873,554.7198,1007.6292,0,0,0.5436,1.1238
2018-05-21 10:00:00,0.1766,18.778,610.7774,1144.8685,0,0,0.5747,1.1209
2018-05-21 11:00:00,0.1834,19.343,624.9162,1224.1543,0,0,0.6088,1.1187
2018-05-21 12:00:00,0.1843,19.65,608.6475,1240.0813,0,0,0.6391,1.1171
2018-05-21 13:00:00,0.1747,19.739,563.2732,1191.619,0,0,0.665,1.116
2018-05-21 14:00:00,0.1525,19.636,490.5631,1082.0629,0,0,0.685,1.1154
2018-05-21 15:00:00,0.1269,19.359,392.78,918.8846,0,0,0.697,1.1152
2018-05-21 16:00:00,0.095,18.944,288.9355,713.2476,0,0,0.705,1.1156
2018-05-21 17:00:00,0.0651,18.308,177.5642,479.1642,0,0,0.6839,1.1166
2018-05-21 18:00:00,0.085,17.142,77.156,232.5916,0,0,0.6356,1.1185
2018-05-21 19:00:00,0.0723,15.309,7.8022,29.2755,0,0,0.5834,1.1214
2018-05-21 20:00:00,0.0603,14.315,0,0,0.0014,4e-04,0.5276,1.1245
2018-05-21 21:00:00,0.0457,13.62,0,0,0.0041,0.0023,0.4717,1.1273
2018-05-21 22:00:00,0.0288,13.013,0,0,0.0016,0.0042,0.4118,1.1294
2018-05-21 23:00:00,0.0169,12.465,0,0,0,0.0046,0.3568,1.1312
2018-05-22 00:00:00,0.0087,11.951,0,0,0,0.0045,0.3074,1.1328
2018-05-22 01:00:00,0.0056,11.464,0,0,0,0.0044,0.2696,1.1344
2018-05-22 02:00:00,0.0036,11.048,0,0,0,0.0043,0.2562,1.1361
2018-05-22 03:00:00,0.0039,10.672,0,0,0,0.0042,0.2456,1.138
2018-05-22 04:00:00,0.0036,10.329,0.5225,2.3828,0,0.0042,0.2431,1.1399
2018-05-22 05:00:00,0.0111,10.807,49.856,118.3285,0,0.0041,0.2666,1.1417
2018-05-22 06:00:00,0.018,12.877,202.519,360.0845,0,0.0039,0.2486,1.1407
2018-05-22 07:00:00,0.0287,15.432,401.6078,602.1832,0,0.0034,0.235,1.1336
2018-05-22 08:00:00,0.0375,17.835,589.3584,823.6196,0,0.0028,0.2653,1.1267
2018-05-22 09:00:00,0.0501,19.501,733.4733,1009.1552,0,0.0022,0.2916,1.122
2018-05-22 10:00:00,0.0628,20.7,827.5469,1146.1761,0,0.0016,0.3016,1.1183
2018-05-22 11:00:00,0.0709,21.589,878.6348,1225.3158,0,0.0011,0.3094,1.1152
2018-05-22 12:00:00,0.0698,22.202,883.5352,1241.2195,0,8e-04,0.3071,1.1127
2018-05-22 13:00:00,0.0612,22.548,845.2419,1192.8416,0,6e-04,0.3061,1.1107
2018-05-22 14:00:00,0.048,22.594,754.3555,1083.4543,0,4e-04,0.3322,1.1094
2018-05-22 15:00:00,0.0364,22.367,613.9776,920.5637,0,3e-04,0.3936,1.1086
2018-05-22 16:00:00,0.0265,21.849,439.3909,715.261,0,2e-04,0.463,1.1087
2018-05-22 17:00:00,0.0154,20.979,259.9386,481.5602,0,2e-04,0.5056,1.1099
2018-05-22 18:00:00,0.0034,19.463,102.1254,235.4042,0,2e-04,0.521,1.1126
2018-05-22 19:00:00,0.0036,17.215,9.2919,30.7102,0,1e-04,0.5518,1.1168
2018-05-22 20:00:00,0.0029,16.032,0,0,0,1e-04,0.5905,1.1212
2018-05-22 21:00:00,0.0022,15.26,0,0,0,1e-04,0.6173,1.1245
2018-05-22 22:00:00,0.0017,14.642,0,0,0,1e-04,0.6352,1.1269
2018-05-22 23:00:00,0.0019,14.148,0,0,0,1e-04,0.6587,1.1287
2018-05-23 00:00:00,0.0024,13.734,0,0,0,1e-04,0.6898,1.1301
2018-05-23 01:00:00,0.0028,13.354,0,0,0,1e-04,0.7144,1.1314
2018-05-23 02:00:00,0.0045,12.993,0,0,0,1e-04,0.7262,1.1326
2018-05-23 03:00:00,0.0048,12.668,0,0,0,1e-04,0.7429,1.1337
2018-05-23 04:00:00,0.0053,12.359,0.6579,2.636,0,1e-04,0.7611,1.1349
2018-05-23 05:00:00,0.0062,12.782,42.6955,121.0034,0,1e-04,0.7817,1.136
2018-05-23 06:00:00,0.0071,14.577,156.3627,362.6311,0,1e-04,0.8065,1.1353
2018-05-23 07:00:00,0.0082,16.491,294.8386,604.3381,0,1e-04,0.8336,1.1309
2018-05-23 08:00:00,0.0142,18.602,431.9461,825.4132,0,1e-04,0.8592,1.1246
2018-05-23 09:00:00,0.0255,20.272,550.16,1010.6345,0,1e-04,0.8918,1.1196
2018-05-23 10:00:00,0.0369,21.32,613.3389,1147.4217,0,0,0.9103,1.1163
2018-05-23 11:00:00,0.0402,21.951,629.4119,1226.4323,0,0,0.9168,1.1137
2018-05-23 12:00:00,0.0398,22.258,602.0136,1242.3008,0,0,0.9203,1.1118
2018-05-23 13:00:00,0.0411,22.249,531.2066,1194.0021,0,0,0.9213,1.1106
2018-05-23 14:00:00,0.044,21.95,433.2456,1084.7916,0,0,0.9189,1.1103
2018-05-23 15:00:00,0.0412,21.448,326.6026,922.1714,0,0,0.92,1.1106
2018-05-23 16:00:00,0.0347,20.788,226.378,717.2079,0,0,0.9195,1.1116
2018-05-23 17:00:00,0.0354,19.86,130.6503,483.8905,0,0,0.9227,1.1136
2018-05-23 18:00:00,0.0691,18.446,50.2208,238.1255,0,0,0.926,1.1166
2018-05-23 19:00:00,0.055,16.915,4.975,32.1433,0,0,0.9302,1.1203
2018-05-23 20:00:00,0.0437,16.124,0,0,0,0,0.9247,1.1235
2018-05-23 21:00:00,0.0445,15.618,0,0,0,0,0.9084,1.1256
2018-05-23 22:00:00,0.0466,15.184,0,0,0,0,0.8846,1.1266
2018-05-23 23:00:00,0.0472,14.8,0,0,0,0,0.8665,1.1273
2018-05-24 00:00:00,0.0506,14.467,0,0,0,0,0.8587,1.1279
2018-05-24 01:00:00,0.0558,14.136,0,0,0,0,0.8624,1.1284
2018-05-24 02:00:00,0.0534,13.834,0,0,0,0,0.8605,1.1291
2018-05-24 03:00:00,0.0611,13.515,0,0,0,0,0.8508,1.1302
2018-05-24 04:00:00,0.0848,13.179,0.4771,2.9016,0,0,0.8311,1.1316
2018-05-24 05:00:00,0.1057,13.478,34.7938,123.615,0,0,0.7953,1.1328
2018-05-24 06:00:00,0.1079,14.977,146.8628,365.0978,0,0,0.7475,1.1323
2018-05-24 07:00:00,0.0997,16.794,303.71,606.4208,0,0,0.6956,1.1277
2018-05-24 08:00:00,0.0955,18.835,466.9834,827.1336,0,0,0.6484,1.1217
2018-05-24 09:00:00,0.0894,20.461,598.7072,1012.0492,0,0,0.6218,1.1168
2018-05-24 10:00:00,0.0897,21.577,678.6546,1148.608,0,0,0.619,1.1131
2018-05-24 11:00:00,0.0944,22.289,706.372,1227.5023,0,0,0.6334,1.1104
2018-05-24 12:00:00,0.0977,22.699,686.0754,1243.3423,0,0,0.64,1.1083
2018-05-24 13:00:00,0.0994,22.859,631.9069,1195.1132,0,0,0.637,1.1067
2018-05-24 14:00:00,0.1014,22.767,548.7149,1086.0657,0,0,0.608,1.1058
2018-05-24 15:00:00,0.1025,22.413,454.1037,923.7153,0,0,0.5792,1.1058
2018-05-24 16:00:00,0.1017,21.689,334.2988,719.0791,0,0,0.5613,1.107
2018-05-24 17:00:00,0.0942,20.557,202.9619,486.1254,0,0,0.5415,1.1094
2018-05-24 18:00:00,0.3394,18.774,81.4827,240.7563,0,0,0.5257,1.1135
2018-05-24 19:00:00,0.3293,16.584,7.5125,33.5703,0,0,0.5114,1.1189
2018-05-24 20:00:00,0.3541,15.384,0,1e-04,0,0,0.4981,1.1242
2018-05-24 21:00:00,0.3625,14.606,0,0,0,0,0.4888,1.1279
2018-05-24 22:00:00,0.369,14.008,0,0,0,0,0.4671,1.1301
2018-05-24 23:00:00,0.3837,13.531,0,0,0,0,0.4576,1.1317
2018-05-25 00:00:00,0.3663,13.128,0,0,0,0,0.4548,1.1328
2018-05-25 01:00:00,0.3467,12.757,0,0,0,0,0.4532,1.1337
2018-05-25 02:00:00,0.3363,12.493,0,0,0,0,0.4656,1.1344
2018-05-25 03:00:00,0.3596,12.242,0,0,0,0,0.4494,1.1355
2018-05-25 04:00:00,0.4233,11.895,0.701,3.1784,0,0,0.424,1.1366
2018-05-25 05:00:00,0.4101,12.206,41.0949,126.1613,0,0,0.4244,1.1377
2018-05-25 06:00:00,0.3694,13.55,161.9887,367.4749,0,0,0.4101,1.1367
2018-05-25 07:00:00,0.3595,15.109,318.2634,608.422,0,0,0.4072,1.1326
2018-05-25 08:00:00,0.3822,16.683,465.8224,828.7775,0,0,0.4069,1.1284
2018-05-25 09:00:00,0.3864,17.991,590.4136,1013.4199,0,0,0.396,1.125
2018-05-25 10:00:00,0.3333,18.986,675.9141,1149.7633,0,0,0.4173,1.122
2018-05-25 11:00:00,0.3111,19.671,718.9805,1228.5273,0,0,0.4777,1.1194
2018-05-25 12:00:00,0.3384,20.075,711.1921,1244.3425,0,0,0.502,1.1174
2018-05-25 13:00:00,0.3867,20.218,671.5583,1196.1629,0,0,0.5057,1.116
2018-05-25 14:00:00,0.3677,20.057,585.7498,1087.3071,0,0,0.5004,1.1155
2018-05-25 15:00:00,0.3139,19.684,478.9371,925.2003,0,0,0.4842,1.1155
2018-05-25 16:00:00,0.2806,19.082,352.5262,720.8712,0,0,0.4721,1.1163
2018-05-25 17:00:00,0.247,18.181,209.7023,488.291,0,0,0.4859,1.118
2018-05-25 18:00:00,0.258,16.923,81.9573,243.2998,0,0,0.4717,1.1208
2018-05-25 19:00:00,0.2848,15.15,7.1873,34.9885,0,0,0.4395,1.1244
2018-05-25 20:00:00,0.2904,14.199,0,2e-04,0,0,0.4101,1.1276
2018-05-25 21:00:00,0.2654,13.639,0,0,0,0,0.3894,1.1299
2018-05-25 22:00:00,0.2058,13.21,0,0,0,0,0.3864,1.1316
2018-05-25 23:00:00,0.1597,12.868,0,0,0,0,0.3931,1.1329
2018-05-26 00:00:00,0.1359,12.544,0,0,0,0,0.4185,1.134
2018-05-26 01:00:00,0.1192,12.231,0,0,0,0,0.4506,1.1351
2018-05-26 02:00:00,0.1023,11.955,0,0,0,0,0.4706,1.1361
2018-05-26 03:00:00,0.0921,11.699,0,0,0,0,0.4755,1.137
2018-05-26 04:00:00,0.0842,11.456,0.6794,3.4656,0,0,0.4762,1.138
2018-05-26 05:00:00,0.0802,11.852,41.411,128.6393,0,0,0.4712,1.1389
2018-05-26 06:00:00,0.1053,13.264,162.6723,369.776,0,0,0.4149,1.1376
2018-05-26 07:00:00,0.1641,15.043,332.7119,610.3492,0,0,0.3593,1.1328
2018-05-26 08:00:00,0.1667,16.76,501.664,830.3569,0,0,0.3672,1.1282
2018-05-26 09:00:00,0.1441,18.206,632.515,1014.7216,0,0,0.3908,1.1242
2018-05-26 10:00:00,0.1496,19.357,722.7715,1150.8205,0,0,0.3784,1.1206
2018-05-26 11:00:00,0.1612,20.262,775.5399,1229.4845,0,0,0.3574,1.1175
2018-05-26 12:00:00,0.1685,20.907,784.079,1245.265,0,0,0.3816,1.115
2018-05-26 13:00:00,0.1665,21.229,738.7843,1197.1673,0,0,0.4212,1.1131
2018-05-26 14:00:00,0.1679,21.2,646.0185,1088.4824,0,0,0.4891,1.1121
2018-05-26 15:00:00,0.1731,20.848,507.6239,926.6209,0,0,0.5484,1.1118
2018-05-26 16:00:00,0.1775,20.265,367.6368,722.5994,0,0,0.5588,1.1123
2018-05-26 17:00:00,0.1491,19.432,223.5255,490.3712,0,0,0.5555,1.1137
2018-05-26 18:00:00,0.0527,18.171,92.8815,245.7593,0,0,0.4966,1.116
2018-05-26 19:00:00,0.0422,16.219,10.2713,36.3932,0,0,0.4414,1.1193
2018-05-26 20:00:00,0.0379,15.212,1e-04,4e-04,0,0,0.4098,1.1228
2018-05-26 21:00:00,0.0347,14.585,0,0,0,0,0.3674,1.1255
2018-05-26 22:00:00,0.032,14.047,0,0,0,0,0.337,1.1275
2018-05-26 23:00:00,0.0309,13.572,0,0,0,0,0.3396,1.1291
2018-05-27 00:00:00,0.0317,13.185,0,0,0,0,0.3889,1.1302
2018-05-27 01:00:00,0.0357,12.9,0,0,0,0,0.4651,1.1313
2018-05-27 02:00:00,0.046,12.674,0,0,0,0,0.5275,1.1323
2018-05-27 03:00:00,0.0479,12.435,0,0,0,0,0.5694,1.1334
2018-05-27 04:00:00,0.0481,12.151,0.8481,3.7618,0,0,0.5888,1.1345
2018-05-27 05:00:00,0.05,12.497,46.8345,131.0441,0,0,0.589,1.1356
2018-05-27 06:00:00,0.0525,14.173,176.4683,371.994,0,0,0.5685,1.135
2018-05-27 07:00:00,0.0834,16.206,341.7101,612.2166,0,0,0.5271,1.1294
2018-05-27 08:00:00,0.1163,18.065,506.3429,831.8834,0,0,0.4888,1.124
2018-05-27 09:00:00,0.1326,19.342,637.2064,1015.959,0,0,0.4739,1.1207
2018-05-27 10:00:00,0.1629,20.214,707.8674,1151.8731,0,0,0.486,1.1181
2018-05-27 11:00:00,0.2207,20.713,713.9723,1230.3783,0,0,0.5145,1.1162
2018-05-27 12:00:00,0.2906,20.854,668.503,1246.1672,0,0,0.5324,1.1151
2018-05-27 13:00:00,0.3557,20.74,601.6883,1198.1147,0,0,0.5495,1.1146
2018-05-27 14:00:00,0.4143,20.387,505.8176,1089.595,0,0,0.5868,1.1148
